BookingID,vehicle_no,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,day_of_week,month,delay_flag,lane_popularity,cost_weight,risk_score,driver_delay_rate,route_risk,confidence_score,idle_loss,is_return_trip,is_deadhead,efficiency_score,efficiency_label,is_peak_month,distance_category,lane_maturity,is_market,Market/Regular
AEIBK2023688,UP78FN4706,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Ishmail Pur, Bulandshahr, Uttar Pradesh",43.0,4,7,1,0.0875149330389394,0.4799062360425842,0.5563947853117492,0.75,0.0,1.0,0.0,0,1,0.2685,Low,0,0,1.0986122886681098,1,Regular
AEIBK2024200,UP78FN4706,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Ishmail Pur, Bulandshahr, Uttar Pradesh",43.0,2,7,0,0.11688181260255825,0.4799062360425842,0.4510633148390251,0.8,0.2314205832994494,0.7685794167005506,0.012353004847712745,0,1,0.5408,High,0,0,1.3862943611198906,1,Regular
AEIBK2026765,UP78FN4706,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Shah Mohiuddinpur, Ghaziabad, Uttar Pradesh",56.0,1,8,0,0.14140956535862062,0.42468892951262405,0.4525921805218016,0.6666666666666666,0.25315718412118227,0.7468428158788177,0.0005644057507481412,0,1,0.2963,Low,0,0,1.6094379124341003,1,Regular
AEIBK2027060,UP78FN4706,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","I. E. Partapur, Meerut, Uttar Pradesh",50.0,1,8,0,0.16257798266259593,0.44808386371641284,0.32350573902320856,0.5714285714285714,0.0,1.0,0.0,0,0,0.5737,High,0,0,1.791759469228055,1,Regular
AEIBK1903795,UP78FT3806,"Jainpur I A, Kanpur Dehat, Uttar Pradesh","Garhi Ram Dhan, Etawah, Uttar Pradesh",158.0,2,11,0,0.0,0.24191660999836453,0.399423617012945,0.2,0.0,1.0,0.0,0,0,0.4685,Medium,1,0,0.0,1,Regular
AEIBK2026551,WB03D0512,"Anekal, Bangalore, Karnataka","Jamalpur, Gurgaon, Haryana",2230.0,3,8,0,0.34744447244229437,0.012731175265603606,0.7789273371906391,0.2,0.69810810481571,0.30189189518429005,0.0,0,0,0.451,Medium,0,2,3.091042453358316,1,Regular
WDSBKTP44505,WB11B2152,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,2,4,0,0.0,0.5576574988962135,0.38769536352855505,0.2,0.0,1.0,0.0,0,1,0.3293,Low,0,0,0.0,1,Regular
WDSBKTP44794,WB11B2152,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",87.0,4,4,0,0.05056665881962136,0.33946969585864484,0.3723832159796639,0.0,0.0,1.0,0.011408353306663082,0,1,0.2805,Low,0,0,0.6931471805599453,1,Regular
WDSBKTP44982,WB11B2152,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,5,4,0,0.0875149330389394,0.5576574988962135,0.35215595544423034,0.0,0.0,1.0,0.00607039371812625,0,1,0.2823,Low,0,0,1.0986122886681098,1,Regular
WDSBKTP45178,WB11B2152,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,2,4,0,0.11688181260255825,0.5576574988962135,0.3402302019672748,0.0,0.0,1.0,0.00586040948136254,0,1,0.2919,Low,0,0,1.3862943611198906,1,Regular
WDSBKTP45706,WB11B2152,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",87.0,5,4,0,0.14140956535862062,0.33946969585864484,0.33549233330459927,0.0,0.0,1.0,0.027685188946809203,0,1,0.5432,High,0,0,1.6094379124341003,1,Regular
WDSBKTP49998,WB11B2152,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,6,0,0.05056665881962136,0.44396063402993946,0.3690846446871793,0.0,0.0,1.0,0.011199321472667311,0,1,0.2541,Low,0,0,0.6931471805599453,1,Regular
WDSBKTP50535,WB11B2152,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,3,6,0,0.0875149330389394,0.44396063402993946,0.3540801220315131,0.0,0.0,1.0,0.01839931311321475,0,1,0.5442,High,0,0,1.0986122886681098,1,Regular
AEIBK1902601,WB11B2152,"Sonai, Kolkata, West Bengal","Dakshin Hazi Pur, South 24 Parganas, West Bengal",70.4,5,10,1,0.0,0.3791664858730116,0.5944447726575761,0.0,0.0,1.0,0.019187151972668653,0,1,0.2249,Low,1,0,0.0,1,Regular
AEIBK1905809,WB11B2152,"Sonai, Kolkata, West Bengal","Panpara, North 24 Parganas, West Bengal",51.0,3,11,1,0.0,0.44396063402993946,0.5926672092388483,0.125,0.0,1.0,0.0,0,1,0.3167,Low,1,0,0.0,1,Regular
AEIBK1907888,WB11B2152,"Kuldanga, Howrah, West Bengal","Kataganj, Nadia, West Bengal",51.0,0,12,0,0.0,0.44396063402993946,0.3896195301158378,0.2222222222222222,0.0,1.0,0.012381449671687136,0,1,0.2426,Low,1,0,0.0,1,Regular
AEIBK1909984,WB11B2152,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,2,12,0,0.11688181260255825,0.44396063402993946,0.3421543685545576,0.2,0.0,1.0,0.011322942114393175,0,1,0.2816,Low,1,0,1.3862943611198906,1,Regular
AEIBK2010988,WB11B2152,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",210.0,1,12,0,0.0,0.20294221392168685,0.4041882199909785,0.18181818181818182,0.0,1.0,0.05273255332069889,0,1,0.2105,Low,1,1,0.0,1,Regular
AEIBK2013301,WB11B2152,"Garudagaon, Cuttack, Odisha","Gholkunda, Bankura, West Bengal",221.0,2,1,0,0.0,0.19643705084833837,0.40519611677479317,0.16666666666666666,0.0,1.0,0.04808429774544241,0,1,0.1859,Low,0,1,0.0,1,Regular
AEIBK2014560,WB11B2152,"Andul Road, Howrah, West Bengal","Gholkunda, Bankura, West Bengal",221.0,1,1,0,0.0,0.19643705084833837,0.40519611677479317,0.15384615384615385,0.0,1.0,0.0836101542546745,0,1,0.4582,Medium,0,1,0.0,1,Regular
AEIBK2024283,WB11B2152,"Lachitnagar, Kamrup, Assam","Kataganj, Nadia, West Bengal",222.0,3,7,0,0.05056665881962136,0.19586873783000233,0.3847528583264815,0.14285714285714285,0.0,1.0,0.0,0,0,0.4774,Medium,0,1,0.6931471805599453,1,Regular
WDSBKTP45704,WB11B2352,"Andul Road, Howrah, West Bengal","Rohanda, North 24 Parganas, West Bengal",30.0,5,4,0,0.0,0.5576574988962135,0.38769536352855505,0.2,0.0,1.0,0.0,0,0,0.534,High,0,0,0.0,1,Regular
AEIBK1910554,WB11B4743,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",69.5,5,12,0,0.0,0.38165771429988216,0.3913146292522535,0.2,0.0,1.0,0.015050138101914684,0,1,0.2357,Low,1,0,0.0,1,Regular
AEIBK2011289,WB11B4743,"Sonai, Kolkata, West Bengal","Indrapur, Kamrup, Assam",51.0,0,1,0,0.0,0.44396063402993946,0.3896195301158378,0.0,0.0,1.0,0.004626275435213355,0,1,0.3182,Low,0,0,0.0,1,Regular
AEIBK2012023,WB11B4743,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,1,0,0.14140956535862062,0.44396063402993946,0.3321937620121146,0.0,0.0,1.0,0.010953569513557311,0,1,0.2821,Low,0,0,1.6094379124341003,1,Regular
AEIBK2012498,WB11B4743,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,3,1,0,0.16257798266259593,0.44396063402993946,0.32359736600355543,0.0,0.0,1.0,0.0,0,1,0.3821,Medium,0,0,1.791759469228055,1,Regular
AEIBK2013295,WB11B4743,"Kuldanga, Howrah, West Bengal","Hatthuba, North 24 Parganas, West Bengal",67.3,2,1,0,0.05056665881962136,0.38792325987379583,0.370578164466832,0.0,0.0,1.0,0.01464286533153065,0,1,0.2461,Low,0,0,0.6931471805599453,1,Regular
AEIBK2014439,WB11B4743,"Sonai, Kolkata, West Bengal","Hatthuba, North 24 Parganas, West Bengal",61.3,1,1,0,0.0,0.40640446078139014,0.3905632880134097,0.0,0.0,1.0,0.0,0,0,0.5032,Medium,0,0,0.0,1,Regular
WDSBKTP44980,WB11B6958,"Andul Road, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,5,4,0,0.16257798266259593,0.5576574988962135,0.3216731994162727,0.2,0.0,1.0,0.012648567420234147,0,1,0.596,High,0,0,1.791759469228055,1,Regular
AEIBK2024784,WB11B6958,"Lachitnagar, Kamrup, Assam","Kataganj, Nadia, West Bengal",222.0,1,8,0,0.0875149330389394,0.19586873783000233,0.36974833567081533,0.0,0.0,1.0,0.056914646852093846,0,1,0.2287,Low,0,1,1.0986122886681098,1,Regular
AEIBK2026408,WB11B6958,"Durgapur RS, Bardhaman, West Bengal","Kataganj, Nadia, West Bengal",222.0,2,8,0,0.0875149330389394,0.19586873783000233,0.36974833567081533,0.0,0.0,1.0,0.0,0,0,0.4915,Medium,0,1,1.0986122886681098,1,Regular
WDSBKTP49992,WB11B7127,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,6,0,0.18127718834844692,0.44396063402993946,0.3160037053716437,0.2,0.0,1.0,0.017700092338287315,0,1,0.58,High,0,0,1.9459101490553132,1,Regular
WDSBKTP56955,WB11B7127,"Durgapur RS, Bardhaman, West Bengal","Kataganj, Nadia, West Bengal",208.0,4,9,1,0.11688181260255825,0.20417761821761846,0.5595874835920152,0.0,0.0,1.0,0.0,0,1,0.3065,Low,0,1,1.3862943611198906,1,Regular
AEIBK1900489,WB11B7127,"Durgapur RS, Bardhaman, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",352.0,1,10,0,0.0875149330389394,0.1434103645620742,0.38165984311589896,0.5,0.0,1.0,0.06598996411198291,0,1,0.2085,Low,1,1,1.0986122886681098,1,Regular
AEIBK1900810,WB11B7127,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,2,10,0,0.0875149330389394,0.1304238909569709,0.38614956515289195,0.3333333333333333,0.0,1.0,0.12320131255136985,0,1,0.4751,Medium,1,1,1.0986122886681098,1,Regular
AEIBK1905825,WB11B7127,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,3,11,1,0.1980845091883423,0.44396063402993946,0.5122260095170211,0.25,0.0,1.0,0.0,0,1,0.3667,Medium,1,0,2.0794415416798357,1,Regular
AEIBK1906298,WB11B7127,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,1,11,1,0.21339578619233368,0.44396063402993946,0.6461300118365164,0.4,0.2957542669882964,0.7042457330117036,0.0,0,1,0.3382,Low,1,0,2.1972245773362196,1,Regular
AEIBK1907033,WB11B7127,"Sonai, Kolkata, West Bengal","Shaymraipur, West Midnapore, West Bengal",121.0,5,11,0,0.0,0.2828514152243842,0.3960334187401135,0.5,0.0,1.0,0.028012186384729302,0,1,0.1942,Low,1,0,0.0,1,Regular
AEIBK1909746,WB11B7127,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",69.5,0,12,1,0.05056665881962136,0.38165771429988216,0.5738274229466055,0.42857142857142855,0.0,1.0,0.016520974438137947,0,1,0.2031,Low,1,0,0.6931471805599453,1,Regular
AEIBK2011855,WB11B7127,"Kuldanga, Howrah, West Bengal","Kataganj, Nadia, West Bengal",51.0,3,1,0,0.05056665881962136,0.44396063402993946,0.3690846446871793,0.5,0.0,1.0,0.007609472163830054,0,1,0.2327,Low,0,0,0.6931471805599453,1,Regular
AEIBK2013330,WB11B7127,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",69.5,2,1,0,0.0875149330389394,0.38165771429988216,0.45056352526532906,0.4444444444444444,0.20006906296267107,0.7999309370373289,0.0,0,1,0.2974,Low,0,0,1.0986122886681098,1,Regular
AEIBK2014437,WB11B7127,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,1,1,0,0.11688181260255825,0.1304238909569709,0.37422381167593644,0.4,0.0,1.0,0.0,0,0,0.4863,Medium,0,1,1.3862943611198906,1,Regular
WDSBKTP44985,WB11B7671,"Kuldanga, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,5,4,0,0.05056665881962136,0.5576574988962135,0.3671604780998965,0.2,0.0,1.0,0.00852467797192576,0,1,0.5533,High,0,0,0.6931471805599453,1,Regular
WDSBKTP46847,WB11B7671,"Sonai, Kolkata, West Bengal","Cooch Behar New Town, Cooch Behar, West Bengal",670.0,0,5,0,0.0,0.08596245119230647,0.446336630950505,0.0,0.0,1.0,0.0,0,0,0.4279,Medium,0,2,0.0,1,Regular
WDSBKTP44984,WB11B8853,"Kuldanga, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",30.0,5,4,0,0.0875149330389394,0.5576574988962135,0.35215595544423034,0.2,0.0,1.0,0.0,0,0,0.5674,High,0,0,1.0986122886681098,1,Regular
WDSBKTP45577,WB11B8952,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",51.0,4,4,0,0.05056665881962136,0.44396063402993946,0.3690846446871793,0.2,0.0,1.0,0.014408679890981449,0,1,0.5301,High,0,0,0.6931471805599453,1,Regular
WDSBKTP47420,WB11B8952,"Durgapur ASP SB Bureau, Bardhaman, West Bengal","Golbera, Puruliya, West Bengal",139.0,5,5,0,0.0,0.26103229099078673,0.3976827043863559,0.0,0.0,1.0,0.026565075910711236,0,1,0.2127,Low,0,0,0.0,1,Regular
WDSBKTP47700,WB11B8952,"Durgapur ASP SB Bureau, Bardhaman, West Bengal","Cooch Behar New Town, Cooch Behar, West Bengal",647.0,1,5,0,0.0,0.08868240217142229,0.4442292104025287,0.0,0.0,1.0,0.2655325630609837,0,1,0.4289,Medium,0,2,0.0,1,Regular
AEIBK2019300,WB11B8952,"Kuldanga, Howrah, West Bengal","Purusottampur, Bankura, West Bengal",210.0,1,5,1,0.0,0.20294221392168685,0.607235899113989,0.0,0.0,1.0,0.0,0,1,0.2693,Low,0,1,0.0,1,Regular
AEIBK2019645,WB11B8952,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",51.0,0,6,0,0.0875149330389394,0.44396063402993946,0.4488684261289134,0.25,0.20006906296267107,0.7999309370373289,0.016243203068053033,0,1,0.5253,High,0,0,1.0986122886681098,1,Regular
AEIBK2023227,WB11B8952,"Kuldanga, Howrah, West Bengal","Purusottampur, Bankura, West Bengal",235.0,0,7,0,0.05056665881962136,0.18880033607830435,0.38594400907098986,0.2,0.0,1.0,0.0683414317412153,0,1,0.4757,Medium,0,1,0.6931471805599453,1,Regular
AEIBK2026549,WB11B8952,"Durgapur RS, Bardhaman, West Bengal","Kataganj, Nadia, West Bengal",222.0,3,8,0,0.14140956535862062,0.19586873783000233,0.4678022592593698,0.16666666666666666,0.25315718412118227,0.7468428158788177,0.0,0,0,0.488,Medium,0,1,1.6094379124341003,1,Regular
WDSBKTP57472,WB11B9052,"Durgapur RS, Bardhaman, West Bengal","New Town, North 24 Parganas, West Bengal",184.0,3,9,1,0.0,0.22046403054800565,0.6048535976249723,0.2,0.0,1.0,0.052463465466193265,0,1,0.4231,Medium,0,0,0.0,1,Regular
AEIBK1903250,WB11B9052,"Sonai, Kolkata, West Bengal","Gholkunda, Bankura, West Bengal",210.0,3,10,0,0.0,0.20294221392168685,0.4041882199909785,1.0,0.0,1.0,0.0564886357861145,0,1,0.1368,Low,1,1,0.0,1,Regular
AEIBK1905354,WB11B9052,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,1,11,1,0.14140956535862062,0.1304238909569709,0.567310884256504,0.5,0.0,1.0,0.0,0,1,0.2837,Low,1,1,1.6094379124341003,1,Regular
AEIBK1906296,WB11B9052,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,1,11,0,0.22749427972050223,0.44396063402993946,0.48565113064065774,0.6666666666666666,0.3976883776277101,0.60231162237229,0.0,0,1,0.34,Low,1,0,2.302585092994046,1,Regular
AEIBK1907097,WB11B9052,"Kuldanga, Howrah, West Bengal","Kataganj, Nadia, West Bengal",51.0,5,11,0,0.0875149330389394,0.44396063402993946,0.3540801220315131,0.5,0.0,1.0,0.008092642728383023,0,1,0.2615,Low,1,0,1.0986122886681098,1,Regular
AEIBK1907887,WB11B9052,"Kuldanga, Howrah, West Bengal","Kataganj, Nadia, West Bengal",51.0,0,12,0,0.11688181260255825,0.44396063402993946,0.3421543685545576,0.4,0.0,1.0,0.008790419520249055,0,1,0.2712,Low,1,0,1.3862943611198906,1,Regular
AEIBK1908863,WB11B9052,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,2,12,1,0.16257798266259593,0.1304238909569709,0.6861069362572385,0.3333333333333333,0.26888641952651215,0.7311135804734878,0.0,0,1,0.2872,Low,1,1,1.791759469228055,1,Regular
AEIBK1909990,WB11B9052,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,2,12,1,0.24058968942707937,0.44396063402993946,0.6871356560205556,0.42857142857142855,0.40561367598115766,0.5943863240188423,0.0,0,1,0.3363,Low,1,0,2.3978952727983707,1,Regular
AEIBK1910555,WB11B9052,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",69.5,5,12,0,0.11688181260255825,0.38165771429988216,0.4534914298182152,0.5,0.2314205832994494,0.7685794167005506,0.019825930445771498,0,1,0.5207,High,1,0,1.3862943611198906,1,Regular
AEIBK2014214,WB11B9052,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,4,1,1,0.18127718834844692,0.1304238909569709,0.7192352599609272,0.4444444444444444,0.3548380495887233,0.6451619504112767,0.0,0,0,0.4366,Medium,0,1,1.9459101490553132,1,Regular
WDSBKTP58119,WB11B9574,"Kuldanga, Howrah, West Bengal","Fasia, Godda, Jharkhand",377.0,3,9,1,0.0,0.13647969789131484,0.6225376048319041,0.2,0.0,1.0,0.13107461814577867,0,1,0.4028,Medium,0,1,0.0,1,Regular
AEIBK2012511,WB11B9574,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",208.0,3,1,0,0.2528416089094571,0.20417761821761846,0.5265006694453835,1.0,0.4752722713148786,0.5247277286851214,0.0,0,0,0.5114,High,0,1,2.4849066497880004,1,Regular
AEIBK2022097,WB11B9761,"Kuldanga, Howrah, West Bengal","Bhelwara, Hazaribagh, Jharkhand",351.0,0,7,0,0.0,0.14370232608143405,0.4171076242198768,0.2,0.0,1.0,0.0,0,0,0.4453,Medium,0,1,0.0,1,Regular
AEIBK2014689,WB11C0052,"Sonai, Kolkata, West Bengal","Kandi Bus Stand, Murshidabad, West Bengal",400.0,2,1,0,0.0875149330389394,0.1306656832398099,0.3860579381725452,0.2,0.0,1.0,0.0,0,0,0.4752,Medium,0,1,1.0986122886681098,1,Regular
WDSBKTP50002,WB11C1752,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,6,0,0.26437431852729837,0.44396063402993946,0.5112929356603708,0.2,0.4834218321680216,0.5165781678319784,0.020791851390449388,0,1,0.5658,High,0,0,2.5649493574615367,1,Regular
AEIBK2019299,WB11C1752,"Kuldanga, Howrah, West Bengal","Purusottampur, Bankura, West Bengal",210.0,1,5,0,0.0875149330389394,0.20294221392168685,0.46343711600405413,0.0,0.20006906296267107,0.7999309370373289,0.0,0,1,0.3125,Low,0,1,1.0986122886681098,1,Regular
AEIBK2019640,WB11C1752,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",51.0,0,6,0,0.11688181260255825,0.44396063402993946,0.45179633068179953,0.0,0.2314205832994494,0.7685794167005506,0.01633988254052687,0,1,0.5335,High,0,0,1.3862943611198906,1,Regular
AEIBK2023493,WB11C1752,"Sonai, Kolkata, West Bengal","Nandigram, East Midnapore, West Bengal",215.0,2,7,0,0.05056665881962136,0.1999261582321861,0.38411146946405395,0.0,0.0,1.0,0.06323053328760649,0,1,0.4783,Medium,0,1,0.6931471805599453,1,Regular
AEIBK2026545,WB11C1752,"Durgapur RS, Bardhaman, West Bengal","Kataganj, Nadia, West Bengal",222.0,3,8,0,0.16257798266259593,0.19586873783000233,0.46665802765215136,0.0,0.26888641952651215,0.7311135804734878,0.04839622052761545,0,1,0.2337,Low,0,1,1.791759469228055,1,Regular
AEIBK2027044,WB11C1752,"Kuldanga, Howrah, West Bengal","Purusottampur, Bankura, West Bengal",240.0,1,8,0,0.11688181260255825,0.1862296617616195,0.46911382996734413,0.0,0.2314205832994494,0.7685794167005506,0.0,0,0,0.4785,Medium,0,1,1.3862943611198906,1,Regular
AEIBK2011024,WB11C1852,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",210.0,1,12,1,0.05056665881962136,0.20294221392168685,0.5867010136853306,0.2,0.0,1.0,0.0,0,1,0.2928,Low,1,1,0.6931471805599453,1,Regular
AEIBK2014687,WB11C1852,"Sonai, Kolkata, West Bengal","Kandi Bus Stand, Murshidabad, West Bengal",400.0,2,1,0,0.11688181260255825,0.1306656832398099,0.3741321846955897,1.0,0.0,1.0,0.10094672995937669,0,1,0.1362,Low,0,1,1.3862943611198906,1,Regular
AEIBK2016155,WB11C1852,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,1,2,1,0.1980845091883423,0.1304238909569709,0.73808485069603,0.5,0.4090300343558258,0.5909699656441743,0.12101972719654779,0,1,0.4379,Medium,0,1,2.0794415416798357,1,Regular
AEIBK2018198,WB11C1852,"Kuldanga, Howrah, West Bengal","Gholkunda, Bankura, West Bengal",221.0,2,3,0,0.05056665881962136,0.19643705084833837,0.38466123134613467,0.6666666666666666,0.0,1.0,0.0,0,1,0.2533,Low,0,1,0.6931471805599453,1,Regular
AEIBK2018307,WB11C1852,"Kuldanga, Howrah, West Bengal","Gholkunda, Bankura, West Bengal",221.0,3,3,0,0.0875149330389394,0.19643705084833837,0.3696567086904685,0.5,0.0,1.0,0.05235589279497347,0,1,0.1838,Low,0,1,1.0986122886681098,1,Regular
AEIBK2018824,WB11C1852,"Dankuni, Hooghly, West Bengal","Kataganj, Nadia, West Bengal",51.0,2,5,1,0.0,0.44396063402993946,0.5926672092388483,0.4,0.0,1.0,0.013735771683133405,0,1,0.1732,Low,0,0,0.0,1,Regular
AEIBK2019634,WB11C1852,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",51.0,5,5,0,0.14140956535862062,0.44396063402993946,0.45213404562006765,0.5,0.25315718412118227,0.7468428158788177,0.015151908792580604,0,1,0.5408,High,0,0,1.6094379124341003,1,Regular
AEIBK2021858,WB11C1852,"Rourkela, Sundergarh, Odisha","Bhelwara, Hazaribagh, Jharkhand",351.0,3,7,0,0.0,0.14370232608143405,0.4171076242198768,0.42857142857142855,0.0,1.0,0.0,0,0,0.4453,Medium,0,1,0.0,1,Regular
AEIBK2013294,WB11D1092,"Sonai, Kolkata, West Bengal","Cooch Behar New Town, Cooch Behar, West Bengal",671.0,2,1,0,0.05056665881962136,0.08584722952974025,0.42589337250219333,0.2,0.0,1.0,0.0,0,0,0.4472,Medium,0,2,0.6931471805599453,1,Regular
WDSBKTP47022,WB11D2708,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,0,5,0,0.21339578619233368,0.1304238909569709,0.5468742459153917,0.2,0.4471384226498469,0.5528615773501531,0.10319571734375735,0,1,0.2074,Low,0,1,2.1972245773362196,1,Regular
WDSBKTP48129,WB11D2708,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,0,5,0,0.22749427972050223,0.1304238909569709,0.5545047618635144,0.0,0.4753285265404191,0.5246714734595809,0.10696085482864441,0,1,0.2276,Low,0,1,2.302585092994046,1,Regular
WDSBKTP49838,WB11D2708,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,3,6,0,0.24058968942707937,0.1304238909569709,0.5593468224018794,0.0,0.49677326942421257,0.5032267305757874,0.0,0,0,0.4864,Medium,0,1,2.3978952727983707,1,Regular
WDSBKTP46607,WB11D3209,"Kuldanga, Howrah, West Bengal","Golbera, Puruliya, West Bengal",317.0,2,5,0,0.0,0.1544056355233238,0.41399230688808575,0.2,0.0,1.0,0.06230516379224265,0,1,0.1798,Low,0,1,0.0,1,Regular
WDSBKTP46846,WB11D3209,"Sonai, Kolkata, West Bengal","Cooch Behar New Town, Cooch Behar, West Bengal",670.0,0,5,0,0.0875149330389394,0.08596245119230647,0.41079722286618037,0.0,0.0,1.0,0.1638736994487946,0,1,0.2076,Low,0,2,1.0986122886681098,1,Regular
WDSBKTP47961,WB11D3209,"Sonai, Kolkata, West Bengal","Cooch Behar New Town, Cooch Behar, West Bengal",671.0,5,5,0,0.11688181260255825,0.08584722952974025,0.39896309636957167,0.0,0.0,1.0,0.181472682656722,0,1,0.2165,Low,0,2,1.3862943611198906,1,Regular
WDSBKTP49839,WB11D3209,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",401.0,3,6,0,0.2528416089094571,0.1304238909569709,0.5622263548351983,0.0,0.513352725255846,0.48664727474415403,0.0,0,0,0.4895,Medium,0,1,2.4849066497880004,1,Regular
WDSBKTP48515,WB11D3385,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,5,0,0.27528649234832153,0.44396063402993946,0.5098185984866922,0.2,0.48966325003777905,0.5103367499622209,0.0,0,0,0.5694,High,0,0,2.6390573296152584,1,Regular
WDSBKTP48513,WB11D3585,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,4,5,0,0.28565778316158313,0.44396063402993946,0.5078438669121184,0.2,0.49438487466176556,0.5056151253382344,0.0,0,0,0.5729,High,0,0,2.70805020110221,1,Regular
AEIBK2010987,WB11D5194,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",210.0,1,12,0,0.0875149330389394,0.20294221392168685,0.46343711600405413,0.2,0.20006906296267107,0.7999309370373289,0.0,0,0,0.4742,Medium,1,1,1.0986122886681098,1,Regular
WDSBKTP45486,WB11D6452,"Kuldanga, Howrah, West Bengal","Mukundapur, Kolkata, West Bengal",87.0,3,4,0,0.11688181260255825,0.33946969585864484,0.34545293984704223,0.2,0.0,1.0,0.014635409574119585,0,1,0.2513,Low,0,0,1.3862943611198906,1,Regular
WDSBKTP45709,WB11D6452,"Andul Road, Howrah, West Bengal","Prafulla Kanan, North 24 Parganas, West Bengal",671.0,5,4,0,0.0,0.08584722952974025,0.44642825793085184,0.0,0.0,1.0,0.19940375388258832,0,1,0.4279,Medium,0,2,0.0,1,Regular
WDSBKTP48443,WB11D6452,"Kuldanga, Howrah, West Bengal","Bidhan Nagar CK Market, North 24 Parganas, West Bengal",30.0,3,5,0,0.05056665881962136,0.5576574988962135,0.3671604780998965,0.0,0.0,1.0,0.011336093991537762,0,1,0.5533,High,0,0,0.6931471805599453,1,Regular
AEIBK1906084,WB11D6452,"Dr Deshmukh Marg, Mumbai, Maharashtra","Kapodra, Bharuch, Gujarat",360.15,0,11,0,0.40387384612358784,0.14107475392649757,0.5174804464924457,0.0,0.5562642741317302,0.4437357258682698,0.1036955333041284,0,1,0.5459,High,1,1,3.4011973816621555,1,Regular
AEIBK2010993,WB11D6452,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",51.0,1,12,0,0.2955534179655304,0.44396063402993946,0.5054816368187574,0.0,0.4978809035070392,0.5021190964929608,0.0172036300568845,0,1,0.5764,High,1,0,2.772588722239781,1,Regular
